CustomerID,Gender,AgeCategory,Duration,Companion,Accomodation,Rating,Upgrade,Reschedule,CancellationFee,Acitivity,NotCancelled
2174510,M,40-49,20,6,Hostel,Middle,1,1,0,Modifying Booking,0
2174510,M,40-49,20,6,Hostel,Middle,1,1,0,Modification Confirm,0
2097756,M,50-65,16,12,Hotel,Middle,1,1,0,Modifying Booking,0
2097756,M,50-65,16,12,Hotel,Middle,1,1,0,Modification Confirm,0
2134396,M,50-65,12,14,Resort,Middle,0,0,1,Modifying Booking,0
2134396,M,50-65,12,14,Resort,Middle,0,0,1,Modification Confirm,0
910895,F,30-39,5,13,Hotel,High,0,0,0,Modifying Booking,0
910895,F,30-39,5,13,Hotel,High,0,0,0,Modification Confirm,0
1815350,M,50-65,25,2,Hostel,Low,0,0,1,Modifying Booking,0
1815350,M,50-65,25,2,Hostel,Low,0,0,1,Modification Confirm,0
1002890,F,50-65,27,1,Hotel,Low,0,0,0,Modifying Booking,0
1002890,F,50-65,27,1,Hotel,Low,0,0,0,Modification Confirm,0
1263251,F,50-65,20,10,Hotel,Low,0,0,0,Modifying Booking,0
1263251,F,50-65,20,10,Hotel,Low,0,0,0,Modification Confirm,0
35293,F,50-65,5,5,Resort,Middle,1,0,0,Modifying Booking,0
35293,F,50-65,5,5,Resort,Middle,1,0,0,Modification Confirm,0
2006342,F,18-29,14,2,Resort,Low,0,1,1,Modifying Booking,0
2006342,F,18-29,14,2,Resort,Low,0,1,1,Modification Confirm,0
495,M,50-65,17,7,Resort,High,1,0,1,Modifying Booking,0
495,M,50-65,17,7,Resort,High,1,0,1,Modification Confirm,0
1203592,M,30-39,24,3,Hostel,High,0,1,1,Modifying Booking,0
1203592,M,30-39,24,3,Hostel,High,0,1,1,Modification Confirm,0
2108050,F,18-29,7,10,Hostel,High,0,1,1,Modifying Booking,0
2108050,F,18-29,7,10,Hostel,High,0,1,1,Modification Confirm,0
158523,M,40-49,24,3,Hotel,Middle,1,1,1,Modifying Booking,0
158523,M,40-49,24,3,Hotel,Middle,1,1,1,Modification Confirm,0
2090172,F,50-65,12,2,Hotel,Middle,0,1,0,Modifying Booking,0
2090172,F,50-65,12,2,Hotel,Middle,0,1,0,Modification Confirm,0
2098086,F,40-49,6,4,Hotel,High,0,0,1,Modifying Booking,0
2098086,F,40-49,6,4,Hotel,High,0,0,1,Modification Confirm,0
892662,F,50-65,10,11,Hotel,Low,0,1,1,Modifying Booking,0
892662,F,50-65,10,11,Hotel,Low,0,1,1,Modification Confirm,0
2094661,M,50-65,13,10,Hotel,High,1,0,0,Modifying Booking,0
2094661,M,50-65,13,10,Hotel,High,1,0,0,Modification Confirm,0
376444,M,30-39,18,13,Hostel,Low,1,0,0,Modifying Booking,0
376444,M,30-39,18,13,Hostel,Low,1,0,0,Modification Confirm,0
1704723,F,30-39,8,1,Hostel,Low,1,1,0,Modifying Booking,0
1704723,F,30-39,8,1,Hostel,Low,1,1,0,Modification Confirm,0
783862,F,18-29,12,4,Resort,High,1,0,1,Modifying Booking,0
783862,F,18-29,12,4,Resort,High,1,0,1,Modification Confirm,0
2072364,F,18-29,13,12,Hotel,High,0,1,0,Modifying Booking,0
2072364,F,18-29,13,12,Hotel,High,0,1,0,Modification Confirm,0
2106099,M,50-65,27,4,Hotel,High,0,1,0,Modifying Booking,0
2106099,M,50-65,27,4,Hotel,High,0,1,0,Modification Confirm,0
2109726,F,50-65,11,6,Hostel,High,0,1,1,Modifying Booking,0
2109726,F,50-65,11,6,Hostel,High,0,1,1,Modification Confirm,0
2030352,F,30-39,3,7,Resort,Low,0,0,0,Modifying Booking,0
2030352,F,30-39,3,7,Resort,Low,0,0,0,Modification Confirm,0
614330,F,30-39,27,5,Resort,High,1,0,0,Modifying Booking,0
614330,F,30-39,27,5,Resort,High,1,0,0,Modification Confirm,0
2098234,F,30-39,6,9,Resort,Low,1,0,0,Modifying Booking,0
2098234,F,30-39,6,9,Resort,Low,1,0,0,Modification Confirm,0
1712322,F,18-29,20,1,Resort,High,0,1,0,Modifying Booking,0
1712322,F,18-29,20,1,Resort,High,0,1,0,Modification Confirm,0
2106536,F,40-49,27,12,Resort,High,1,1,0,Modifying Booking,0
2106536,F,40-49,27,12,Resort,High,1,1,0,Modification Confirm,0
1891764,M,18-29,21,1,Hostel,Middle,0,1,1,Modifying Booking,0
1891764,M,18-29,21,1,Hostel,Middle,0,1,1,Modification Confirm,0
56156,M,50-65,12,4,Hostel,Middle,0,0,1,Modifying Booking,0
56156,M,50-65,12,4,Hostel,Middle,0,0,1,Modification Confirm,0
1995544,F,50-65,15,1,Hotel,Middle,1,1,1,Modifying Booking,0
1995544,F,50-65,15,1,Hotel,Middle,1,1,1,Modification Confirm,0
1740554,F,18-29,2,2,Hostel,Middle,0,0,0,Modifying Booking,0
1740554,F,18-29,2,2,Hostel,Middle,0,0,0,Modification Confirm,0
552482,F,40-49,13,11,Hotel,Low,1,0,0,Modifying Booking,0
552482,F,40-49,13,11,Hotel,Low,1,0,0,Modification Confirm,0
1854963,M,50-65,27,5,Resort,Low,0,1,1,Modifying Booking,0
1854963,M,50-65,27,5,Resort,Low,0,1,1,Modification Confirm,0
1689722,M,50-65,10,4,Resort,Middle,0,0,1,Modifying Booking,0
1689722,M,50-65,10,4,Resort,Middle,0,0,1,Modification Confirm,0
1841597,M,50-65,17,13,Resort,High,0,0,0,Modifying Booking,0
1841597,M,50-65,17,13,Resort,High,0,0,0,Modification Confirm,0
1596149,M,50-65,25,6,Resort,High,1,1,0,Modifying Booking,0
1596149,M,50-65,25,6,Resort,High,1,1,0,Modification Confirm,0
2079963,M,40-49,25,4,Resort,Low,1,0,1,Modifying Booking,0
2079963,M,40-49,25,4,Resort,Low,1,0,1,Modification Confirm,0
2070224,M,30-39,4,11,Hostel,Middle,0,0,0,Modifying Booking,0
2070224,M,30-39,4,11,Hostel,Middle,0,0,0,Modification Confirm,0
2103931,F,40-49,4,13,Hostel,High,1,0,1,Modifying Booking,0
2103931,F,40-49,4,13,Hostel,High,1,0,1,Modification Confirm,0
1844863,M,50-65,12,6,Hostel,Middle,1,1,0,Modifying Booking,0
1844863,M,50-65,12,6,Hostel,Middle,1,1,0,Modification Confirm,0
235128,M,50-65,18,11,Hostel,Middle,1,1,1,Modifying Booking,0
235128,M,50-65,18,11,Hostel,Middle,1,1,1,Modification Confirm,0
2050967,M,50-65,17,8,Hostel,Middle,1,1,1,Modifying Booking,0
2050967,M,50-65,17,8,Hostel,Middle,1,1,1,Modification Confirm,0
1653450,M,50-65,8,8,Hotel,Low,1,1,1,Modifying Booking,0
1653450,M,50-65,8,8,Hotel,Low,1,1,1,Modification Confirm,0
2017668,F,40-49,15,11,Hotel,Low,0,1,1,Modifying Booking,0
2017668,F,40-49,15,11,Hotel,Low,0,1,1,Modification Confirm,0
2066478,M,18-29,22,8,Hostel,Low,1,0,0,Modifying Booking,0
2066478,M,18-29,22,8,Hostel,Low,1,0,0,Modification Confirm,0
1610056,F,50-65,14,4,Resort,High,0,1,0,Modifying Booking,0
1610056,F,50-65,14,4,Resort,High,0,1,0,Modification Confirm,0
2083263,F,30-39,18,2,Hostel,High,1,0,1,Modifying Booking,0
2083263,F,30-39,18,2,Hostel,High,1,0,1,Modification Confirm,0
2076570,M,50-65,18,5,Hotel,Middle,1,1,1,Modifying Booking,0
2076570,M,50-65,18,5,Hotel,Middle,1,1,1,Modification Confirm,0
411582,M,18-29,21,9,Resort,Middle,1,1,0,Modifying Booking,0
411582,M,18-29,21,9,Resort,Middle,1,1,0,Modification Confirm,0
2092203,F,30-39,1,13,Resort,High,1,0,0,Modifying Booking,0
2092203,F,30-39,1,13,Resort,High,1,0,0,Modification Confirm,0
2094549,M,30-39,17,4,Resort,High,0,0,0,Modifying Booking,0
2094549,M,30-39,17,4,Resort,High,0,0,0,Modification Confirm,0
2098342,M,30-39,3,2,Hotel,Middle,0,0,0,Modifying Booking,0
2098342,M,30-39,3,2,Hotel,Middle,0,0,0,Modification Confirm,0
2056280,M,40-49,18,3,Hostel,Middle,1,1,1,Modifying Booking,0
2056280,M,40-49,18,3,Hostel,Middle,1,1,1,Modification Confirm,0
2073989,F,30-39,25,10,Hotel,Middle,0,1,1,Modifying Booking,0
2073989,F,30-39,25,10,Hotel,Middle,0,1,1,Modification Confirm,0
2102020,F,50-65,2,10,Resort,Middle,0,0,1,Modifying Booking,0
2102020,F,50-65,2,10,Resort,Middle,0,0,1,Modification Confirm,0
2140108,F,50-65,14,13,Hostel,Middle,1,0,1,Modifying Booking,0
2140108,F,50-65,14,13,Hostel,Middle,1,0,1,Modification Confirm,0
2100923,F,50-65,25,1,Resort,Middle,0,0,0,Modifying Booking,0
2100923,F,50-65,25,1,Resort,Middle,0,0,0,Modification Confirm,0
1517233,F,40-49,7,5,Hostel,Low,1,0,0,Modifying Booking,0
1517233,F,40-49,7,5,Hostel,Low,1,0,0,Modification Confirm,0
2090831,F,30-39,26,6,Hotel,High,1,0,1,Modifying Booking,0
2090831,F,30-39,26,6,Hotel,High,1,0,1,Modification Confirm,0
2108465,F,40-49,24,1,Hostel,Low,0,0,1,Modifying Booking,0
2108465,F,40-49,24,1,Hostel,Low,0,0,1,Modification Confirm,0
704864,F,30-39,5,7,Hotel,High,1,1,1,Modifying Booking,0
704864,F,30-39,5,7,Hotel,High,1,1,1,Modification Confirm,0
2052836,M,18-29,24,9,Hotel,High,1,0,1,Modifying Booking,0
2052836,M,18-29,24,9,Hotel,High,1,0,1,Modification Confirm,0
1052047,M,18-29,5,4,Hostel,Middle,0,0,1,Modifying Booking,0
1052047,M,18-29,5,4,Hostel,Middle,0,0,1,Modification Confirm,0
1791434,M,50-65,14,14,Hostel,Low,0,1,0,Modifying Booking,0
1791434,M,50-65,14,14,Hostel,Low,0,1,0,Modification Confirm,0
734666,M,30-39,18,13,Resort,Middle,1,0,1,Modifying Booking,0
734666,M,30-39,18,13,Resort,Middle,1,0,1,Modification Confirm,0
2021819,F,30-39,1,10,Resort,Middle,0,0,0,Modifying Booking,0
2021819,F,30-39,1,10,Resort,Middle,0,0,0,Modification Confirm,0
608039,M,50-65,8,7,Hotel,High,1,1,1,Modifying Booking,0
608039,M,50-65,8,7,Hotel,High,1,1,1,Modification Confirm,0
1810455,F,18-29,15,3,Resort,Low,0,0,1,Modifying Booking,0
1810455,F,18-29,15,3,Resort,Low,0,0,1,Modification Confirm,0
1686338,M,50-65,9,12,Hostel,Low,1,1,1,Modifying Booking,0
1686338,M,50-65,9,12,Hostel,Low,1,1,1,Modification Confirm,0
714378,F,40-49,19,12,Hotel,Middle,0,0,0,Modifying Booking,0
714378,F,40-49,19,12,Hotel,Middle,0,0,0,Modification Confirm,0
1617279,M,50-65,12,8,Hotel,Middle,1,1,1,Modifying Booking,0
1617279,M,50-65,12,8,Hotel,Middle,1,1,1,Modification Confirm,0
2068939,M,50-65,2,11,Hostel,Middle,0,0,1,Modifying Booking,0
2068939,M,50-65,2,11,Hostel,Middle,0,0,1,Modification Confirm,0
1892601,M,30-39,18,4,Hostel,Middle,0,1,0,Modifying Booking,0
1892601,M,30-39,18,4,Hostel,Middle,0,1,0,Modification Confirm,0
1638181,M,50-65,8,3,Hotel,Middle,1,1,0,Modifying Booking,0
1638181,M,50-65,8,3,Hotel,Middle,1,1,0,Modification Confirm,0
1818403,F,40-49,27,4,Resort,Low,0,0,0,Modifying Booking,0
1818403,F,40-49,27,4,Resort,Low,0,0,0,Modification Confirm,0
1109583,M,50-65,25,5,Hostel,Low,0,1,1,Modifying Booking,0
1109583,M,50-65,25,5,Hostel,Low,0,1,1,Modification Confirm,0
2075984,F,40-49,17,13,Resort,Low,0,0,1,Modifying Booking,0
2075984,F,40-49,17,13,Resort,Low,0,0,1,Modification Confirm,0
2083538,M,18-29,8,4,Resort,Middle,1,1,1,Modifying Booking,0
2083538,M,18-29,8,4,Resort,Middle,1,1,1,Modification Confirm,0
412020,M,18-29,3,13,Hotel,Low,1,0,1,Modifying Booking,0
412020,M,18-29,3,13,Hotel,Low,1,0,1,Modification Confirm,0
821381,M,40-49,7,3,Hostel,Middle,1,1,0,Modifying Booking,0
821381,M,40-49,7,3,Hostel,Middle,1,1,0,Modification Confirm,0
1044749,F,30-39,21,2,Resort,Low,1,1,1,Modifying Booking,0
1044749,F,30-39,21,2,Resort,Low,1,1,1,Modification Confirm,0
2063589,F,40-49,23,4,Resort,High,1,0,1,Modifying Booking,0
2063589,F,40-49,23,4,Resort,High,1,0,1,Modification Confirm,0
2099080,F,40-49,2,6,Hotel,Middle,0,0,1,Modifying Booking,0
2099080,F,40-49,2,6,Hotel,Middle,0,0,1,Modification Confirm,0
2100915,F,18-29,2,12,Hotel,Middle,0,0,1,Modifying Booking,0
2100915,F,18-29,2,12,Hotel,Middle,0,0,1,Modification Confirm,0
1817565,M,50-65,19,14,Hotel,Low,1,0,1,Modifying Booking,0
1817565,M,50-65,19,14,Hotel,Low,1,0,1,Modification Confirm,0
2078921,F,18-29,15,12,Resort,High,0,1,1,Modifying Booking,0
2078921,F,18-29,15,12,Resort,High,0,1,1,Modification Confirm,0
2087086,F,30-39,2,8,Resort,Low,0,1,1,Modifying Booking,0
2087086,F,30-39,2,8,Resort,Low,0,1,1,Modification Confirm,0
2102367,M,50-65,9,3,Hotel,High,1,0,0,Modifying Booking,0
2102367,M,50-65,9,3,Hotel,High,1,0,0,Modification Confirm,0
1469971,F,18-29,11,3,Resort,Low,0,1,1,Modifying Booking,0
1469971,F,18-29,11,3,Resort,Low,0,1,1,Modification Confirm,0
2085694,F,40-49,18,11,Hostel,High,1,0,1,Modifying Booking,0
2085694,F,40-49,18,11,Hostel,High,1,0,1,Modification Confirm,0
2110477,M,18-29,26,1,Hostel,Low,1,1,0,Modifying Booking,0
2110477,M,18-29,26,1,Hostel,Low,1,1,0,Modification Confirm,0
2100168,M,50-65,16,4,Hostel,High,0,0,0,Modifying Booking,0
2100168,M,50-65,16,4,Hostel,High,0,0,0,Modification Confirm,0
1757504,F,50-65,14,6,Hostel,Middle,1,0,1,Modifying Booking,0
1757504,F,50-65,14,6,Hostel,Middle,1,0,1,Modification Confirm,0
2057853,M,50-65,17,4,Resort,Low,1,1,1,Modifying Booking,0
2057853,M,50-65,17,4,Resort,Low,1,1,1,Modification Confirm,0
2028245,F,50-65,13,13,Hotel,Low,0,0,0,Modifying Booking,0
2028245,F,50-65,13,13,Hotel,Low,0,0,0,Modification Confirm,0
2102296,F,18-29,10,6,Hotel,High,0,0,1,Modifying Booking,0
2102296,F,18-29,10,6,Hotel,High,0,0,1,Modification Confirm,0
1350220,M,50-65,1,7,Resort,Middle,0,1,0,Modifying Booking,0
1350220,M,50-65,1,7,Resort,Middle,0,1,0,Modification Confirm,0
759284,F,40-49,15,5,Hostel,Low,1,0,1,Modifying Booking,0
759284,F,40-49,15,5,Hostel,Low,1,0,1,Modification Confirm,0
2087610,F,50-65,12,4,Hotel,Middle,0,1,0,Modifying Booking,0
2087610,F,50-65,12,4,Hotel,Middle,0,1,0,Modification Confirm,0
2107032,F,40-49,11,2,Hostel,High,0,1,0,Modifying Booking,0
2107032,F,40-49,11,2,Hostel,High,0,1,0,Modification Confirm,0
2136899,M,50-65,26,3,Hostel,High,0,1,1,Modifying Booking,0
2136899,M,50-65,26,3,Hostel,High,0,1,1,Modification Confirm,0
2093654,F,40-49,14,12,Hotel,Low,1,1,0,Modifying Booking,0
2093654,F,40-49,14,12,Hotel,Low,1,1,0,Modification Confirm,0
1257638,F,40-49,11,4,Hotel,Low,1,1,1,Modifying Booking,0
1257638,F,40-49,11,4,Hotel,Low,1,1,1,Modification Confirm,0
488790,F,30-39,16,14,Hostel,High,0,1,1,Modifying Booking,0
488790,F,30-39,16,14,Hostel,High,0,1,1,Modification Confirm,0
2069271,M,50-65,8,7,Resort,High,0,0,0,Modifying Booking,0
2069271,M,50-65,8,7,Resort,High,0,0,0,Modification Confirm,0
1397628,F,40-49,20,14,Hotel,Low,0,0,1,Modifying Booking,0
1397628,F,40-49,20,14,Hotel,Low,0,0,1,Modification Confirm,0
1070743,F,40-49,7,1,Hostel,Low,0,0,1,Modifying Booking,0
1070743,F,40-49,7,1,Hostel,Low,0,0,1,Modification Confirm,0
1642410,F,50-65,8,10,Hostel,Middle,0,1,1,Modifying Booking,0
1642410,F,50-65,8,10,Hostel,Middle,0,1,1,Modification Confirm,0
2137602,M,40-49,18,14,Hotel,Low,1,0,1,Modifying Booking,0
2137602,M,40-49,18,14,Hotel,Low,1,0,1,Modification Confirm,0
1004250,M,50-65,6,14,Hostel,Middle,0,0,0,Modifying Booking,0
1004250,M,50-65,6,14,Hostel,Middle,0,0,0,Modification Confirm,0
2042943,F,50-65,17,11,Hotel,Middle,1,0,0,Modifying Booking,0
2042943,F,50-65,17,11,Hotel,Middle,1,0,0,Modification Confirm,0
2134412,M,18-29,11,3,Hotel,High,1,1,0,Modifying Booking,0
2134412,M,18-29,11,3,Hotel,High,1,1,0,Modification Confirm,0
78120,F,30-39,9,11,Resort,Middle,0,0,1,Modifying Booking,0
78120,F,30-39,9,11,Resort,Middle,0,0,1,Modification Confirm,0
2106967,M,50-65,25,10,Resort,Middle,1,1,1,Modifying Booking,0
2106967,M,50-65,25,10,Resort,Middle,1,1,1,Modification Confirm,0
609607,M,40-49,4,11,Hostel,Middle,1,1,0,Modifying Booking,0
609607,M,40-49,4,11,Hostel,Middle,1,1,0,Modification Confirm,0
503108,F,50-65,4,10,Hotel,High,0,0,0,Modifying Booking,0
503108,F,50-65,4,10,Hotel,High,0,0,0,Modification Confirm,0
1616438,M,50-65,24,8,Resort,High,1,1,0,Modifying Booking,0
1616438,M,50-65,24,8,Resort,High,1,1,0,Modification Confirm,0
1240255,F,30-39,3,12,Hotel,High,1,1,0,Modifying Booking,0
1240255,F,30-39,3,12,Hotel,High,1,1,0,Modification Confirm,0
2075502,M,50-65,19,8,Resort,High,1,0,1,Modifying Booking,0
2075502,M,50-65,19,8,Resort,High,1,0,1,Modification Confirm,0
2078767,F,30-39,4,2,Hostel,High,1,1,0,Modifying Booking,0
2078767,F,30-39,4,2,Hostel,High,1,1,0,Modification Confirm,0
2086969,F,50-65,2,11,Resort,High,0,0,0,Modifying Booking,0
2086969,F,50-65,2,11,Resort,High,0,0,0,Modification Confirm,0
1685039,F,50-65,20,4,Hostel,High,0,1,0,Modifying Booking,0
1685039,F,50-65,20,4,Hostel,High,0,1,0,Modification Confirm,0
2021314,F,18-29,2,14,Resort,Low,1,1,1,Modifying Booking,0
2021314,F,18-29,2,14,Resort,Low,1,1,1,Modification Confirm,0
2031208,F,30-39,9,13,Resort,High,1,1,1,Modifying Booking,0
2031208,F,30-39,9,13,Resort,High,1,1,1,Modification Confirm,0
1331330,M,18-29,12,8,Hotel,Middle,1,0,0,Modifying Booking,0
1331330,M,18-29,12,8,Hotel,Middle,1,0,0,Modification Confirm,0
1089298,F,18-29,19,7,Hotel,Low,1,0,0,Modifying Booking,0
1089298,F,18-29,19,7,Hotel,Low,1,0,0,Modification Confirm,0
2097261,F,18-29,5,2,Hotel,High,0,0,0,Modifying Booking,0
2097261,F,18-29,5,2,Hotel,High,0,0,0,Modification Confirm,0
975050,F,40-49,20,8,Resort,Middle,0,1,1,Modifying Booking,0
975050,F,40-49,20,8,Resort,Middle,0,1,1,Modification Confirm,0
178402,F,50-65,13,10,Resort,Middle,1,1,1,Modifying Booking,0
178402,F,50-65,13,10,Resort,Middle,1,1,1,Modification Confirm,0
612112,F,30-39,16,12,Hostel,Low,1,1,1,Modifying Booking,0
612112,F,30-39,16,12,Hostel,Low,1,1,1,Modification Confirm,0
2106439,F,50-65,22,13,Resort,High,1,0,0,Modifying Booking,0
2106439,F,50-65,22,13,Resort,High,1,0,0,Modification Confirm,0
964194,F,18-29,25,14,Hotel,Low,1,1,1,Modifying Booking,0
964194,F,18-29,25,14,Hotel,Low,1,1,1,Modification Confirm,0
2092886,F,50-65,2,11,Hostel,High,1,0,0,Modifying Booking,0
2092886,F,50-65,2,11,Hostel,High,1,0,0,Modification Confirm,0
2110741,M,30-39,20,6,Hotel,Middle,0,1,1,Modifying Booking,0
2110741,M,30-39,20,6,Hotel,Middle,0,1,1,Modification Confirm,0
1348164,M,40-49,19,6,Resort,High,0,0,1,Modifying Booking,0
1348164,M,40-49,19,6,Resort,High,0,0,1,Modification Confirm,0
2078556,M,40-49,15,9,Resort,High,1,1,1,Modifying Booking,0
2078556,M,40-49,15,9,Resort,High,1,1,1,Modification Confirm,0
2100764,M,50-65,16,10,Hostel,Middle,1,1,1,Modifying Booking,0
2100764,M,50-65,16,10,Hostel,Middle,1,1,1,Modification Confirm,0
2110134,F,40-49,26,11,Resort,Middle,1,1,1,Modifying Booking,0
2110134,F,40-49,26,11,Resort,Middle,1,1,1,Modification Confirm,0
373310,F,18-29,24,14,Hostel,Middle,0,0,1,Modifying Booking,0
373310,F,18-29,24,14,Hostel,Middle,0,0,1,Modification Confirm,0
90340,M,40-49,20,12,Hostel,High,1,1,1,Modifying Booking,0
90340,M,40-49,20,12,Hostel,High,1,1,1,Modification Confirm,0
2034213,M,18-29,22,10,Hostel,Middle,1,0,0,Modifying Booking,0
2034213,M,18-29,22,10,Hostel,Middle,1,0,0,Modification Confirm,0
1677687,M,50-65,8,8,Hostel,High,0,0,0,Modifying Booking,0
1677687,M,50-65,8,8,Hostel,High,0,0,0,Modification Confirm,0
2132691,F,40-49,16,5,Hostel,High,0,0,0,Modifying Booking,0
2132691,F,40-49,16,5,Hostel,High,0,0,0,Modification Confirm,0
840198,M,18-29,27,8,Hotel,High,1,1,0,Modifying Booking,0
840198,M,18-29,27,8,Hotel,High,1,1,0,Modification Confirm,0
1846530,M,18-29,18,9,Resort,High,1,0,0,Modifying Booking,0
1846530,M,18-29,18,9,Resort,High,1,0,0,Modification Confirm,0
2044231,F,30-39,23,12,Resort,Middle,1,1,0,Modifying Booking,0
2044231,F,30-39,23,12,Resort,Middle,1,1,0,Modification Confirm,0
2109809,M,40-49,10,13,Hostel,Middle,1,1,0,Modifying Booking,0
2109809,M,40-49,10,13,Hostel,Middle,1,1,0,Modification Confirm,0
2029944,M,50-65,3,10,Hotel,Middle,0,0,1,Modifying Booking,0
2029944,M,50-65,3,10,Hotel,Middle,0,0,1,Modification Confirm,0
1746762,M,18-29,9,11,Hostel,Middle,0,1,0,Modifying Booking,0
1746762,M,18-29,9,11,Hostel,Middle,0,1,0,Modification Confirm,0
2104080,F,18-29,7,10,Hotel,Middle,0,1,1,Modifying Booking,0
2104080,F,18-29,7,10,Hotel,Middle,0,1,1,Modification Confirm,0
38927,M,50-65,1,1,Hostel,Low,1,0,0,Modifying Booking,0
38927,M,50-65,1,1,Hostel,Low,1,0,0,Modification Confirm,0
2136758,M,50-65,14,7,Hostel,High,0,1,0,Modifying Booking,0
2136758,M,50-65,14,7,Hostel,High,0,1,0,Modification Confirm,0
1001397,M,18-29,6,3,Hostel,Low,1,1,1,Modifying Booking,0
1001397,M,18-29,6,3,Hostel,Low,1,1,1,Modification Confirm,0
1333233,M,40-49,1,8,Hotel,Middle,1,0,0,Modifying Booking,0
1333233,M,40-49,1,8,Hotel,Middle,1,0,0,Modification Confirm,0
2044280,F,18-29,10,2,Resort,Middle,1,1,0,Modifying Booking,0
2044280,F,18-29,10,2,Resort,Middle,1,1,0,Modification Confirm,0
392156,F,40-49,17,4,Hostel,Middle,1,1,0,Modifying Booking,0
392156,F,40-49,17,4,Hostel,Middle,1,1,0,Modification Confirm,0
2084592,F,30-39,7,12,Resort,Low,0,0,0,Modifying Booking,0
2084592,F,30-39,7,12,Resort,Low,0,0,0,Modification Confirm,0
2140209,M,30-39,25,7,Hotel,Low,1,0,0,Modifying Booking,0
2140209,M,30-39,25,7,Hotel,Low,1,0,0,Modification Confirm,0
804072,F,40-49,8,13,Hostel,High,0,1,0,Modifying Booking,0
804072,F,40-49,8,13,Hostel,High,0,1,0,Modification Confirm,0
607698,F,40-49,8,9,Hotel,Low,1,1,1,Modifying Booking,0
607698,F,40-49,8,9,Hotel,Low,1,1,1,Modification Confirm,0
1170533,F,40-49,27,9,Hotel,High,1,0,0,Modifying Booking,0
1170533,F,40-49,27,9,Hotel,High,1,0,0,Modification Confirm,0
2109138,M,50-65,1,13,Resort,High,1,1,1,Modifying Booking,0
2109138,M,50-65,1,13,Resort,High,1,1,1,Modification Confirm,0
4564,F,50-65,4,11,Hostel,Low,1,0,0,Modifying Booking,0
4564,F,50-65,4,11,Hostel,Low,1,0,0,Modification Confirm,0
1354027,M,40-49,3,14,Hotel,Low,1,0,0,Modifying Booking,0
1354027,M,40-49,3,14,Hotel,Low,1,0,0,Modification Confirm,0
2061544,M,50-65,8,12,Resort,High,1,1,1,Modifying Booking,0
2061544,M,50-65,8,12,Resort,High,1,1,1,Modification Confirm,0
559442,F,18-29,5,6,Resort,Middle,0,1,0,Modifying Booking,0
559442,F,18-29,5,6,Resort,Middle,0,1,0,Modification Confirm,0
2090471,M,18-29,21,1,Resort,High,1,0,1,Modifying Booking,0
2090471,M,18-29,21,1,Resort,High,1,0,1,Modification Confirm,0
2101890,F,50-65,23,6,Hostel,Middle,0,1,0,Modifying Booking,0
2101890,F,50-65,23,6,Hostel,Middle,0,1,0,Modification Confirm,0
2080091,F,18-29,23,10,Resort,Middle,1,0,0,Modifying Booking,0
2080091,F,18-29,23,10,Resort,Middle,1,0,0,Modification Confirm,0
577211,F,30-39,2,12,Hotel,High,0,1,1,Modifying Booking,0
577211,F,30-39,2,12,Hotel,High,0,1,1,Modification Confirm,0
2074517,M,30-39,7,1,Resort,Middle,1,1,0,Modifying Booking,0
2074517,M,30-39,7,1,Resort,Middle,1,1,0,Modification Confirm,0
1047416,M,40-49,7,13,Hotel,Middle,0,0,0,Modifying Booking,0
1047416,M,40-49,7,13,Hotel,Middle,0,0,0,Modification Confirm,0
121337,M,30-39,13,14,Hotel,Low,0,0,0,Modifying Booking,0
121337,M,30-39,13,14,Hotel,Low,0,0,0,Modification Confirm,0
1842146,F,50-65,12,5,Hotel,Low,0,1,1,Modifying Booking,0
1842146,F,50-65,12,5,Hotel,Low,0,1,1,Modification Confirm,0
2064979,F,40-49,6,10,Hotel,High,1,1,0,Modifying Booking,0
2064979,F,40-49,6,10,Hotel,High,1,1,0,Modification Confirm,0
1312086,M,30-39,21,14,Resort,High,0,0,1,Modifying Booking,0
1312086,M,30-39,21,14,Resort,High,0,0,1,Modification Confirm,0
2078842,F,50-65,24,13,Hostel,Middle,0,1,0,Modifying Booking,0
2078842,F,50-65,24,13,Hostel,Middle,0,1,0,Modification Confirm,0
781043,M,18-29,15,1,Resort,High,0,0,1,Modifying Booking,0
781043,M,18-29,15,1,Resort,High,0,0,1,Modification Confirm,0
484066,F,40-49,23,3,Hostel,Middle,1,0,1,Modifying Booking,0
484066,F,40-49,23,3,Hostel,Middle,1,0,1,Modification Confirm,0
2070635,F,50-65,26,2,Hotel,High,1,0,0,Modifying Booking,0
2070635,F,50-65,26,2,Hotel,High,1,0,0,Modification Confirm,0
638593,F,30-39,7,9,Resort,High,0,1,0,Modifying Booking,0
638593,F,30-39,7,9,Resort,High,0,1,0,Modification Confirm,0
2097894,M,50-65,10,2,Resort,Middle,1,1,0,Modifying Booking,0
2097894,M,50-65,10,2,Resort,Middle,1,1,0,Modification Confirm,0
2032083,F,40-49,23,6,Hotel,Middle,0,1,0,Modifying Booking,0
2032083,F,40-49,23,6,Hotel,Middle,0,1,0,Modification Confirm,0
1397635,M,50-65,4,3,Hostel,High,1,1,0,Modifying Booking,0
1397635,M,50-65,4,3,Hostel,High,1,1,0,Modification Confirm,0
917351,M,40-49,12,11,Hostel,Middle,0,1,0,Modifying Booking,0
